Month,Year,Canada,Mexico,Guatemala,El Salvador,Honduras,Nicaragua,Costa Rica,Panama,Jamaica,Dominican Rep,Trin/Tobago,Colombia,Venezuela ,Ecuador,Peru,Chile,Brazil ,Paraguay,Uruguay,Argentina,EU12,Sweden,Norway,Finland,Denmark,U.K.,Ireland,Luxembourg,Netherlands,France,Germany,Austria,Czech Rep,Hungary,Switzerland,Poland,Russia,Spain,Portugal,Italy,Greece,Turkey,Syria,Israel,Jordan,Kuwait,Saudi Arabia,India,Pakistan,Bangladesh,Sri Lanka ,Thailand,Malaysia,Singapore,Indonesia,Philippines,"China,PR",Korea,Hong Kong,Taiwan,Japan,Australia,New Zealand,Morocco,Algeria,Tunisia,Egypt,Cameroon,Senegal,Sierra Leone,Cote d'Ivoire,Ghana,Nigeria,Benin,Congo,Kenya,Tanzania,Mozambique,South Africa,Zambia
8,1983,1.154359139,15.76957047,6.457521431,12.85241212,13.21027338,0,444.0192635,0.635847666,39.83519569,20.7031112,5.069349419,1521.609146,1.223234875,14889.24007,2186.844717,420.890592,1.628362243,1720.440114,27.97536795,1.876795237,0.94859678,8.473412279,7.966943886,0.898638656,9.06866898,0.765551139,1.316194876,1.133286259,1.092783963,1.074461648,1.050278778,1.176609903,40.2675133,437.5707225,1.689659523,2.834503759,144.9903638,1.31302162,1.523401129,1.0817087,1.217814305,2.119802809,23.1750846,4.368973542,0.506527148,0.247321267,1.881265249,25.02239225,32.69099922,50.99626515,104.6122755,25.35180791,2.121334511,1.482189241,4475.873285,41.41140461,4.033702989,1064.181086,9.287681693,29.02117718,149.5114702,1.360369831,2.019303534,9.097481212,26.01537182,1.160648873,3.391393544,560.6355514,398.1892787,629.0424435,565.8158497,0.01967308,34.49742334,714.3649533,1509.727423,93.06924977,356.6440404,2.621116298,4.330391058,4451.213884
9,1983,1.159009591,15.37442346,6.620352464,12.69002708,13.12527995,0,446.9993869,0.63417501,39.60880603,20.65043864,5.077325784,1547.474885,1.214818018,14908.78447,2203.300824,422.1328321,1.624135254,1702.673086,27.56411343,2.066563726,0.952321917,8.468809252,7.905739551,0.89628582,8.971734605,0.767464057,1.323123953,1.136533582,1.092012813,1.074099168,1.050872227,1.179513476,40.41196896,432.4109025,1.653765567,2.798181022,146.8937242,1.316401611,1.496667612,1.082672511,1.229936493,2.162423617,23.22954209,4.395290719,0.502994342,0.246602137,1.896843188,24.9664267,32.78968497,51.15295187,104.4277965,25.34539689,2.123728959,1.48377022,4467.89943,41.44930327,4.05088047,1072.459055,9.980816707,29.35979395,147.5418252,1.345375598,2.014840051,9.565325422,25.99969022,1.157987543,3.384701738,558.9673966,398.0828756,619.5477453,569.4852518,0.019390566,34.33112871,718.0170017,1509.786346,92.11489702,346.9986562,2.614272109,4.315841876,4634.751687
10,1983,1.155088637,14.9196926,6.723980385,12.69101055,13.19016525,0,444.6492607,0.634671863,39.2958575,20.47328583,5.043429343,1558.586753,1.208383131,14971.73398,2214.688187,423.8159737,1.662550081,1691.940991,26.9927263,2.423056721,0.937409957,8.321947671,7.777188467,0.885884249,8.784091906,0.76748759,1.30273266,1.122304323,1.066795217,1.053862784,1.027440605,1.147135449,40.46267855,437.3103663,1.699614837,2.813575154,148.4739577,1.295189149,1.469324672,1.057463808,1.203388013,2.103405509,22.61380776,4.579578693,0.496335765,0.246344759,1.901880063,24.93965056,31.85674615,51.60630841,102.3365282,25.38613032,2.116339778,1.484045657,4473.053991,51.11963005,4.017659468,1076.85201,10.12098253,29.34492022,140.8250445,1.299011002,1.989302222,9.320654417,25.46025662,1.13710239,3.399583728,558.2585906,394.3861716,608.7690339,572.4183631,0.141227118,33.55725997,708.2666838,1481.890808,91.05926962,334.6309806,2.588672631,4.341277804,4566.509782
11,1983,1.161494724,15.20234386,6.842739243,12.4427469,13.23448178,0,453.4793466,0.636531741,46.03951738,20.37676471,5.03467961,1578.820768,1.206828443,15480.27399,2223.886963,428.7882895,1.731697329,1688.916554,27.89982194,2.649053227,0.965146815,8.429425476,7.922168449,0.896232002,8.968944269,0.776329595,1.337406973,1.15081017,1.096666847,1.080707873,1.060033449,1.185086157,40.47299613,441.3289982,1.713656371,2.825897474,149.9196832,1.314811561,1.482578145,1.075390944,1.235540292,2.08745526,22.53530107,4.624062758,0.503380329,0.249582088,1.903233146,25.15303321,31.56721277,51.54454043,101.4132567,25.32194815,2.118043855,1.471747011,4494.03255,49.34765689,4.074547628,1088.330853,9.750540521,29.35346544,143.1176358,1.289106268,2.001398007,9.340795923,24.78700443,1.154131939,3.393382299,551.7306305,403.4047486,597.5739444,594.3875969,0.189891309,32.78842688,727.5936774,1514.896507,92.01537355,325.0452382,2.585825767,4.542679548,4731.031594
12,1983,1.168797951,14.59819206,6.731408203,12.44019617,13.25943639,0,455.2776966,0.635362802,71.32503571,20.11953753,5.041286929,1604.532803,1.201254939,15964.69189,2232.386472,435.4764094,1.731017659,1695.778679,30.66370903,2.971014407,0.987561283,8.523038261,8.165942238,0.914594072,9.222835923,0.798871181,1.370874945,1.178478936,1.126453719,1.105987446,1.084094202,1.212899065,40.47024575,444.2228123,1.747785515,2.837041006,151.3294941,1.323191021,1.472191096,1.100537893,1.253846556,2.134029448,22.15014933,4.701153672,0.504910459,0.248649956,1.909986316,25.59948905,32.07974309,51.29436032,100.4257912,25.60874237,2.103206372,1.470988295,4496.819367,45.72724568,4.070704068,1089.916078,9.682511116,30.84460758,143.2618538,1.314093553,2.018243986,9.395065797,25.10547961,1.171389028,3.427529828,529.0558065,418.7036804,586.3910138,601.1191725,0.178394299,31.52566055,745.3761443,1544.471871,92.07874831,315.4040313,2.588213783,4.657799381,4991.359528
1,1984,1.170119628,14.78883314,6.890149132,12.47240904,13.2504677,0,452.4449961,0.638926408,69.26845902,19.88711936,4.798494876,1626.990948,1.209034104,16140.77256,2250.533757,441.3336569,1.709117028,1678.773705,30.9254423,3.245237615,1.011036349,8.573819026,8.289713163,0.924836098,9.439237927,0.819315035,1.414089491,1.202684722,1.154948173,1.132204463,1.109170828,1.215232388,40.64129575,438.3665034,1.727101188,2.831556177,153.4079903,1.324184029,1.496130405,1.119556586,1.288456573,2.180985092,21.90833052,4.718485867,0.507180111,0.250489538,1.946138215,26.1327381,32.93407589,51.26441913,101.7137789,25.91588669,2.075913139,1.46471654,4376.976089,43.22262886,4.199534888,1089.702333,9.752106642,33.8193327,143.2702063,1.31492379,2.035653673,9.423200873,24.21276918,1.191376628,3.358666724,551.1443807,444.7856526,577.8863492,631.1101897,0.17375891,30.99798127,766.4576777,1592.121256,92.28528371,275.159135,2.595285177,4.803835083,5336.012225
2,1984,1.168688199,14.11177596,6.882862909,12.50443343,13.18381512,0,449.2324798,0.641479657,68.28282326,19.43189105,4.759683064,1644.851899,1.376487072,16351.88321,1133.254667,445.5909146,1.721176354,1665.071719,30.57751428,3.354223885,0.980269774,8.492225254,8.111623485,0.903955545,9.120942063,0.802101998,1.364383184,1.159847604,1.11658604,1.094961489,1.071238112,1.17106606,40.77138478,426.1781912,1.683453908,3.108364109,155.3560648,1.280783211,1.460659919,1.086658389,1.280074477,2.372703477,21.70548965,4.725203062,0.508283938,0.253059694,1.958128697,26.44190351,32.9640925,51.27957353,100.6186256,26.06218248,2.053512838,1.448192154,4320.278132,42.14655362,4.241847801,1082.434468,9.758865636,33.37422011,142.927667,1.278557439,2.011912329,9.390457113,24.52008787,1.166326547,3.279092138,543.1057282,438.5341203,568.922875,601.7831053,0.164493175,31.23914952,743.9824402,1608.930907,91.76142416,241.4831681,2.562621545,4.675120051,5373.186648
3,1984,1.189462749,13.563675,6.866502503,12.34747734,13.2587729,0,445.0855875,0.642574349,69.8051573,19.23921338,4.763083028,1653.239109,2.082771029,16448.46822,1138.696003,436.0780038,1.766868828,2073.540615,32.33686347,3.40837603,0.944067756,8.079320775,7.827186322,0.870831761,8.769929365,0.791517914,1.32039712,1.110639711,1.070246541,1.047896012,1.029145825,1.121983535,40.80851518,426.8578309,1.705856357,3.092114629,156.9700306,1.233867082,1.386358336,1.044508179,1.252793399,2.296933689,21.25565933,4.820852036,0.497552237,0.251573878,1.963322164,26.62757143,32.49446481,51.39127346,98.86672926,26.13541275,2.052405971,1.443275452,4334.058389,41.33400887,4.249811653,1075.766824,9.763440424,32.88147418,137.8571821,1.260199471,1.972154341,9.323304082,24.06777224,1.124806878,3.196632921,516.0310701,416.1399512,558.82092,570.5201683,0.164830247,29.88313359,715.0623242,1550.343527,85.4184039,305.2599925,2.518353765,4.577916851,5232.89976
4,1984,1.200254183,13.93562477,6.811185351,12.2804151,13.30835358,0,442.1721082,0.644880464,77.19712971,19.03453869,4.690343573,1663.095004,2.049582217,16509.7639,1147.112795,433.4434979,1.787837028,2067.441674,31.69678528,3.552821568,0.961576601,8.173063475,7.927226489,0.873622625,8.976966419,0.803785026,1.335394118,1.126230286,1.087907001,1.061190905,1.050741433,1.144895129,40.78654381,435.4510001,1.774728446,2.999001621,159.0095915,1.23997541,1.396749393,1.056463747,1.2628406,2.264392863,21.35924086,4.613422929,0.503115309,0.251752483,1.974120303,26.91819616,32.95043948,51.3237027,97.98881482,26.09681467,2.055434317,1.44767154,4324.412278,40.91474805,4.318362346,1080.726478,9.854114788,32.75956171,138.0916341,1.302701493,1.993050586,9.724816739,23.88271378,1.136297194,3.126622964,524.015351,415.310677,550.3132431,581.3104564,0.18267899,27.98714263,726.7057058,1583.247291,89.55909667,299.8444112,2.51748151,4.634027027,5369.52126
5,1984,1.216261661,13.52830399,6.856258802,12.28035902,13.3171298,0,438.6813902,0.647966296,76.50298901,18.86390459,4.722225577,1680.020708,2.01386011,16779.55446,1153.342595,437.6538446,1.786646971,2057.467934,31.83430904,2.006779539,1.001037804,8.400095359,8.173931413,0.893508028,9.234577521,0.822080084,1.380050164,1.168882973,1.134478899,1.102413421,1.096016203,1.197914331,40.86161756,436.5277372,1.796819713,3.126003365,160.7621406,1.268667436,1.471382294,1.092155628,1.293851933,2.281451584,21.52380247,4.634386631,0.511597677,0.255648714,1.976199984,27.33847116,33.88308716,51.15645733,97.49988003,26.0631477,2.070145432,1.466073874,4330.797915,40.3529231,4.513133863,1092.20177,9.820423126,32.98403039,140.8632541,1.332037201,2.017464836,10.09865701,24.72526082,1.175016771,3.145591955,541.8710305,418.0632356,540.8802847,598.5351274,0.18044652,26.04016413,757.061382,1595.803343,92.19729328,295.561276,2.529765571,4.705888005,5526.382568
6,1984,1.223932324,13.91640801,6.955399131,12.30198913,13.27053326,0,438.7164291,0.648850726,72.14179726,18.143641,4.73747784,1691.828764,2.000076813,17139.4796,1159.967682,437.9198642,1.899696465,2977.458969,29.92259297,2.469797078,0.998792865,8.468646305,8.163882332,0.894389454,9.220294992,0.829773196,1.382398277,1.167705334,1.135603709,1.096849669,1.091411386,1.184527824,40.94818844,465.1373903,1.892699946,3.140620513,162.5846684,1.269569769,1.444862921,1.087668735,1.283212737,2.257349138,21.49074086,4.635536557,0.515589616,0.252749242,1.972375868,26.91432522,33.8605975,51.0056507,97.0111918,26.29931212,2.084387543,1.470709235,4345.386766,47.33282057,4.579170041,1102.407457,9.77790044,33.27623122,144.0436489,1.365474277,2.023055066,10.02857889,24.47291008,1.168946349,2.887864088,532.82375,406.7989659,531.7747224,584.5729557,0.187021158,26.21634738,754.7924577,1620.050624,92.34716991,352.7870602,2.512557068,4.80250144,5650.224842
7,1984,1.24010193,13.51745634,6.906917284,12.28185749,13.22454122,0,437.5796394,0.650561769,70.02295088,17.96965471,4.683849705,1716.152058,1.980561997,17409.84421,1166.618733,439.3288856,1.912949211,2934.41944,29.18138349,0.592964677,1.041967248,8.686832813,8.558769482,0.923975384,9.582607286,0.869563889,1.440517808,1.202748073,1.186482786,1.134551489,1.140422978,1.238718858,41.03310199,461.093747,1.911743467,3.155021768,164.4261534,1.307342594,1.474953094,1.124878005,1.332399946,2.324939404,22.01308949,4.909391379,0.522715591,0.256920543,1.981455617,27.17866119,33.84971895,50.85476153,97.10567945,26.42551147,2.106366721,1.497308877,4388.00316,45.09124229,4.753010124,1117.674807,9.791975066,33.45996548,150.1254073,1.44226243,2.334259954,10.21197941,25.40959434,1.200716676,3.097734074,599.2356256,420.2378269,522.8170306,609.5104473,0.195408142,26.15189642,783.8820779,1684.315568,94.54895176,388.8437568,2.531173979,5.447847523,5868.267827
8,1984,1.225893512,13.19895675,7.033111897,12.27373098,13.31662107,0,434.6266003,0.651230476,71.87725742,17.96274245,4.660705533,1750.603244,1.971229006,17584.47415,1174.415227,443.6624667,1.784978746,2831.390209,28.58181874,0.703013095,1.06302275,8.711159553,8.702779001,0.932480861,9.686371222,0.869929092,1.444239185,1.216127671,1.206299247,1.14909799,1.162746382,1.250575623,41.155566,469.4125112,1.976707824,3.450497753,166.44543,1.329817162,1.484588054,1.143710676,1.380065988,2.358253,21.94513659,5.044616986,0.530059009,0.258161337,2.004498506,27.80753239,33.88003779,50.87039112,97.53748493,26.49390544,2.105513166,1.496725521,4484.809937,44.04527407,4.906888014,1117.145514,9.857836834,33.20495834,151.6472657,1.423953856,2.5705468,10.23551047,25.20275863,1.231526848,3.08690042,586.9283688,416.2615828,514.4953259,638.8497309,0.216410259,25.4630956,796.0134199,1712.298661,95.20490207,375.6074752,2.528143775,5.699668508,5897.546744
9,1984,1.240774084,13.63646041,7.047088667,12.2677351,13.35825791,0,438.891327,0.651943523,73.00382809,17.24096673,4.665464545,1776.726949,1.94440304,17824.05162,1183.013606,471.6744302,1.840520185,2769.016006,28.6205604,0.814484418,1.117100642,8.916252512,8.984256997,0.962668883,10.06704257,0.910004543,1.512515461,1.274162605,1.263908861,1.203366761,1.223123894,1.318200335,41.30312693,476.6997122,2.006391674,3.496568935,168.5963595,1.376874143,1.554432363,1.194477896,1.408714867,2.35786182,21.80553547,5.02558437,0.540788386,0.260240138,2.027162989,28.39925484,34.05823755,51.05900622,99.58932782,26.60683874,2.136932239,1.525165378,4597.448944,43.20591635,5.270508905,1115.548353,9.885041116,33.10949277,151.9082524,1.446557745,2.601669261,10.40153166,26.1977934,1.284504939,3.154688785,606.2993104,421.3582399,506.6271734,672.5729889,0.234047303,25.36524057,835.1995498,1798.666327,94.49307255,359.1102221,2.556111465,6.009523716,6152.017448
10,1984,1.245570318,13.20941501,6.810687116,12.28128483,13.33301574,0,437.5110773,0.653981897,75.69894197,16.88904784,4.649346467,1807.98283,1.923388539,17484.6426,1189.000632,504.1016239,1.917408844,2678.666612,28.93443892,0.924929982,1.130135173,9.020244821,9.255869577,0.976026177,10.17234196,0.935861827,1.527682697,1.293669223,1.277328314,1.21636073,1.237003883,1.339576397,41.35673411,477.2353631,1.95172057,3.451575108,170.3918387,1.390022596,1.586049272,1.207940178,1.442425515,2.380728879,21.62086789,5.023215074,0.538835402,0.265677997,2.038643459,28.94066805,34.60355124,51.25182818,100.7223979,26.59053378,2.192994692,1.531314093,4620.761171,45.44115611,5.319381984,1130.424898,9.888746377,33.27979164,152.0378954,1.437380554,2.604033651,10.52447288,25.86814408,1.292169189,3.072107794,619.6231786,435.3044734,497.7597844,680.5858139,0.234749869,26.99507462,847.4463862,1827.211219,95.28293274,350.1799683,2.554535488,6.302018023,6389.285743
11,1984,1.235201,13.48075322,6.690250286,12.02816304,13.32563216,0,450.6499383,0.653981897,82.23527594,16.37056224,4.638926148,1809.565529,1.896232484,16982.7853,794.6537221,512.0547448,1.885389739,2604.417398,30.59033058,0.51665005,1.100440274,8.860687574,9.066796937,0.957313656,9.827079508,0.915790147,1.484960507,1.258033118,1.243696534,1.181072245,1.203266822,1.30069764,41.30368927,481.3323553,2.013919294,3.453093801,171.7687425,1.348687712,1.544554962,1.172289557,1.396046266,2.330858327,20.61750426,5.051089173,0.535211576,0.26470792,2.048187854,28.80191651,35.06591508,51.73523414,101.1676281,30.93876459,2.19876762,1.527906734,4631.995742,45.58530333,5.526957137,1130.718658,9.86365738,33.96129933,150.7617551,1.390427134,2.54121192,10.32091354,23.95650143,1.26104738,2.999714288,607.8360822,422.8734803,487.8045887,677.0625149,0.234962505,28.24889648,823.249909,1777.212845,95.48753143,335.2346956,2.505841482,6.355234693,6387.712027
12,1984,1.239642172,12.93944646,6.653287154,11.82527634,13.29726817,0,446.3328326,0.654394419,79.51513293,15.08643423,4.593815944,1810.433755,1.881542413,16708.26156,797.1478482,533.409304,1.960369511,2586.754766,32.50728006,1.142390366,1.137892723,8.988462748,9.315064177,0.987225489,10.15379823,0.95966335,1.532583201,1.296947292,1.293798076,1.220989814,1.247928513,1.34716169,41.27525366,485.6709311,2.098675803,3.783180016,173.2659976,1.371958187,1.595065559,1.199737008,1.420618026,2.363448153,19.74381138,5.382135875,0.53180036,0.264089662,2.053251326,29.71584772,36.44090732,51.49404241,101.0969094,31.47454679,2.21827325,1.54400386,4615.291903,44.70062967,5.780669459,1141.31092,9.736676931,34.04482621,153.3747978,1.414172124,2.555649503,10.6511109,24.47131379,1.296012589,2.979646612,588.1120799,449.5446626,478.3500433,680.2087085,0.287902243,28.78080113,850.3208249,1837.963912,97.27971909,331.833935,2.511012436,6.644196562,6636.49823
1,1985,1.240191405,12.70427959,6.642524794,11.61778054,13.30041265,0,429.730549,0.656086236,85.35442385,45.45928003,4.532167745,1812.11832,1.86600582,15732.20352,800.6570291,529.7010436,1.88225046,2598.521982,32.9562262,1.253194366,1.156732917,9.180828114,9.467211375,1.006115932,10.31033471,1.007579433,1.563780909,1.313242347,1.325597547,1.242748341,1.268944058,1.369082331,41.29729994,479.9147168,2.190563181,3.788971205,174.9964494,1.375938969,1.58260807,1.211647716,1.414953605,2.325581149,19.27040172,5.595067596,0.542354072,0.266895941,2.076560636,30.50715753,36.9336644,51.27372883,102.4849731,31.72306524,2.281155298,1.559700974,4645.091429,41.77417792,5.819418973,1146.796885,9.767855467,34.16582457,156.9856929,1.455527241,2.591346406,10.79733728,23.27360369,1.312819117,2.904613199,622.8601466,453.2318673,469.6695886,703.326319,0.278426468,28.69032434,867.5033514,1877.530662,97.86211876,330.4792965,2.513348802,7.549301282,6484.445404
2,1985,1.264572182,12.2480346,6.681633088,11.40828517,13.318618,0,441.7983123,0.65795803,89.54129899,43.70398794,4.524528932,1813.786749,1.880633602,15615.76106,805.9761224,532.8124671,1.931027313,2596.846357,35.40975503,0.911638635,1.203037902,9.386534396,9.765270414,1.038865223,10.70776929,1.034467065,1.624408988,1.361889001,1.382821724,1.289106408,1.319241326,1.421774058,41.41005116,473.5727433,2.19382149,3.803044932,177.1385736,1.424654996,1.610582083,1.25211856,1.471309078,2.306562281,19.30950222,5.365166837,0.558144537,0.269490112,2.101778983,31.57598967,37.34969011,51.58648369,104.1803458,32.26980024,2.353363371,1.597855987,4722.801513,39.97752529,5.83152432,1152.385491,9.809422446,34.18914865,162.1330058,1.604464477,2.661379498,11.07964156,24.46627014,1.352993366,2.954418663,636.1522543,469.1141909,541.35317,747.4864833,0.272608566,29.90650325,901.9286192,1954.632776,100.2589924,329.0990823,2.521094398,6.64809112,6484.075403
3,1985,1.296097291,12.43485714,6.711063797,11.14856402,13.37728276,0,442.0164447,0.658048194,87.45198958,43.80215924,4.557648908,1840.129541,1.881959605,15402.78976,608.6663308,654.7725665,1.896380948,3432.407957,36.47773054,1.112290229,1.212651809,9.459864725,9.730974576,1.033083712,10.71779211,1.00898996,1.609755298,1.364451154,1.384048169,1.290851308,1.326946348,1.427921735,41.53307868,459.2485382,2.016419146,3.683597509,179.3565469,1.432941021,1.613748713,1.280102037,1.511741324,2.352374018,19.35412173,5.44550366,0.562648346,0.266621126,2.140754384,31.71234775,38.05135302,52.05943726,106.2859287,32.42546836,2.377938882,1.606535622,4781.22753,40.4787804,5.855371735,1174.995517,9.848842655,33.96624223,161.0997632,1.698655573,2.635767996,11.04413149,24.2517355,1.358306813,2.925291105,640.4245858,467.2252269,1076.600603,749.2494995,0.26765057,30.18671653,906.9053595,1968.102206,96.74901074,326.0741857,2.512497918,6.762919671,6321.889268
